"term","contrast","null.value","estimate","conf.low","conf.high","adj.p.value"
"Device","ID2-ID1",0,30.1052631578947,-5.22050950709014,65.4310358228796,0.10936870234549
"Device","ID4-ID1",0,9.47368421052633,-25.40772142369,44.3550898447427,0.790776025321596
"Device","ID4-ID2",0,-20.6315789473684,-55.5129845815847,14.2498266868479,0.335389958194562
