"DateTime","Day","Week","Device","Ambient","AIRTEMP","WINDSPEED","Rain","RAD","GROUNDTEMP","RH","AIRP","Count"
"2023/09/05 07:00:00","14","2","ID4","Meadow",24.4246527777778,3.08829861111111,0,476.814583333333,20.2131944444444,53.40625,973.986111111111,18
"2023/09/06 07:00:00","15","3","ID1","Maize",25.3516666666667,2.21517361111111,0,474.257291666667,18.8631944444444,52.0322916666667,973.097222222222,6
"2023/09/06 07:00:00","15","3","ID2","Maize",25.3516666666667,2.21517361111111,0,474.257291666667,18.8631944444444,52.0322916666667,973.097222222222,6
"2023/09/06 07:00:00","15","3","ID4","Meadow",25.3516666666667,2.21517361111111,0,474.257291666667,18.8631944444444,52.0322916666667,973.097222222222,16
"2023/09/07 07:00:00","16","3","ID1","Maize",25.8325347222222,2.43743055555556,0,471.536458333333,18.9,53.5583333333333,972.152777777778,6
"2023/09/07 07:00:00","16","3","ID2","Maize",25.8325347222222,2.43743055555556,0,471.536458333333,18.9,53.5583333333333,972.152777777778,11
"2023/09/07 07:00:00","16","3","ID4","Meadow",25.8325347222222,2.43743055555556,0,471.536458333333,18.9,53.5583333333333,972.152777777778,79
"2023/09/08 07:00:00","17","3","ID1","Maize",25.7102083333333,2.23225694444444,0,465.058333333333,18.8760416666667,53.790625,971.107638888889,2
"2023/09/08 07:00:00","17","3","ID2","Maize",25.7102083333333,2.23225694444444,0,465.058333333333,18.8760416666667,53.790625,971.107638888889,20
"2023/09/08 07:00:00","17","3","ID4","Meadow",25.7102083333333,2.23225694444444,0,465.058333333333,18.8760416666667,53.790625,971.107638888889,22
"2023/09/09 07:00:00","18","3","ID1","Maize",26.6090277777778,1.68857638888889,0,436.925,19.196875,59.6729166666667,970.222222222222,3
"2023/09/09 07:00:00","18","3","ID2","Maize",26.6090277777778,1.68857638888889,0,436.925,19.196875,59.6729166666667,970.222222222222,6
"2023/09/09 07:00:00","18","3","ID4","Meadow",26.6090277777778,1.68857638888889,0,436.925,19.196875,59.6729166666667,970.222222222222,7
"2023/09/10 07:00:00","19","3","ID1","Maize",25.7215277777778,1.30020833333333,0,390.358333333333,18.6923611111111,64.184375,970.161944444444,6
"2023/09/10 07:00:00","19","3","ID2","Maize",25.7215277777778,1.30020833333333,0,390.358333333333,18.6923611111111,64.184375,970.161944444444,6
"2023/09/10 07:00:00","19","3","ID4","Meadow",25.7215277777778,1.30020833333333,0,390.358333333333,18.6923611111111,64.184375,970.161944444444,23
"2023/09/11 07:00:00","20","3","ID1","Maize",24.89375,1.61145833333333,0,429.941666666667,17.7552083333333,57.8739583333333,960.351666666667,3
"2023/09/11 07:00:00","20","3","ID2","Maize",24.89375,1.61145833333333,0,429.941666666667,17.7552083333333,57.8739583333333,960.351666666667,21
"2023/09/11 07:00:00","20","3","ID4","Meadow",24.89375,1.61145833333333,0,429.941666666667,17.7552083333333,57.8739583333333,960.351666666667,2
"2023/09/12 07:00:00","21","3","ID1","Maize",25.6211111111111,1.10222222222222,0,417.462222222222,17.6388888888889,57.1388888888889,958.920222222222,1
"2023/09/12 07:00:00","21","3","ID2","Maize",25.6211111111111,1.10222222222222,0,417.462222222222,17.6388888888889,57.1388888888889,958.920222222222,6
"2023/09/12 07:00:00","21","3","ID4","Meadow",25.6211111111111,1.10222222222222,0,417.462222222222,17.6388888888889,57.1388888888889,958.920222222222,5
"2023/08/23 07:00:00","1","1","ID3","Meadow",28.8645833333333,2.42583333333333,0,498.388541666667,21.471875,54.959375,980.6125,30
"2023/08/24 07:00:00","2","1","ID3","Meadow",29.0388888888889,2.9415625,1,403.251041666667,20.8522569444444,60.3114583333333,973.249652777778,30
"2023/08/25 07:00:00","3","1","ID3","Meadow",23.4565972222222,5.86392361111111,0,205.907291666667,22.3965277777778,72.8208333333333,965.09375,30
"2023/08/26 07:00:00","4","1","ID3","Meadow",21.1090277777778,3.78847222222222,1,251.723958333333,22.7770833333333,81.5802083333333,965.482638888889,30
"2023/08/27 07:00:00","5","1","ID3","Meadow",17.1059027777778,3.53322916666667,1,115.095833333333,19.5388888888889,93.0260416666667,963.333333333333,30
"2023/08/28 07:00:00","6","1","ID3","Meadow",14.4465277777778,5.62347222222222,1,96.78125,18.2173611111111,92.865625,962.798611111111,30
"2023/08/30 07:00:00","8","2","ID3","Meadow",17.378125,4.46017361111111,0,310.866666666667,18.8260416666667,76.36875,961.736111111111,30
"2023/08/31 07:00:00","9","2","ID3","Meadow",16.4392361111111,7.58951388888889,0,319.958333333333,17.9940972222222,68.5916666666667,966.166666666667,30
"2023/09/01 07:00:00","10","2","ID3","Meadow",19.0444444444444,5.27364583333333,1,204.271875,18.9128472222222,83.0052083333333,968.145833333333,30
"2023/09/02 07:00:00","11","2","ID3","Meadow",24.0729166666667,2.71791666666667,0,451.503125,21.1791666666667,68.3677083333333,972.756944444444,30
"2023/09/03 07:00:00","12","2","ID3","Meadow",22.6204861111111,3.60951388888889,0,369.777083333333,20.4284722222222,69.0302083333333,978.024305555556,30
"2023/09/04 07:00:00","13","2","ID3","Meadow",23.9458333333333,2.38940972222222,0,479.654166666667,20.3041666666667,58.3416666666667,978.326388888889,30
"2023/09/05 07:00:00","14","2","ID3","Meadow",24.4246527777778,3.08829861111111,0,476.814583333333,20.2131944444444,53.40625,973.986111111111,30
"2023/09/06 07:00:00","15","3","ID3","Meadow",25.3516666666667,2.21517361111111,0,474.257291666667,18.8631944444444,52.0322916666667,973.097222222222,30
"2023/09/07 07:00:00","16","3","ID3","Meadow",25.8325347222222,2.43743055555556,0,471.536458333333,18.9,53.5583333333333,972.152777777778,30
"2023/09/08 07:00:00","17","3","ID3","Meadow",25.7102083333333,2.23225694444444,0,465.058333333333,18.8760416666667,53.790625,971.107638888889,30
"2023/09/09 07:00:00","18","3","ID3","Meadow",26.6090277777778,1.68857638888889,0,436.925,19.196875,59.6729166666667,970.222222222222,30
"2023/09/10 07:00:00","19","3","ID3","Meadow",25.7215277777778,1.30020833333333,0,390.358333333333,18.6923611111111,64.184375,970.161944444444,30
"2023/09/11 07:00:00","20","3","ID3","Meadow",24.89375,1.61145833333333,0,429.941666666667,17.7552083333333,57.8739583333333,960.351666666667,30
"2023/09/12 07:00:00","21","3","ID3","Meadow",25.6211111111111,1.10222222222222,0,417.462222222222,17.6388888888889,57.1388888888889,958.920222222222,30
