"term","df","sumsq","meansq","statistic","p.value","significance"
"Ambient",1,253.643910943553,253.643910943553,10.0079535040102,0.00162965918130961,"**"
"Residuals",665,16853.9153094463,25.3442335480395,NA,NA,""
