"term","contrast","null.value","estimate","conf.low","conf.high","adj.p.value"
"Device","ID2-ID1",0,2.48880985426786,1.01163498922655,3.96598471930916,9.71216067064962e-05
"Device","ID3-ID1",0,0.0229007633587828,-1.44725380374145,1.49305533045901,0.999976793601271
"Device","ID4-ID1",0,0.356234096692118,-1.11392047040811,1.82638866379235,0.924346360704594
"Device","ID3-ID2",0,-2.46590909090907,-3.82293180119352,-1.10888638062463,2.06146395500539e-05
"Device","ID4-ID2",0,-2.13257575757574,-3.48959846786018,-0.775553047291292,0.000336642045583591
"Device","ID4-ID3",0,0.333333333333336,-1.01604411774683,1.6827107844135,0.920287730025345
