"term","contrast","null.value","estimate","conf.low","conf.high","adj.p.value"
"Week","2-1",0,1.79425830258305,0.767971246354304,2.82054535881179,0.000133469767997552
"Week","3-1",0,-0.48481019056765,-1.68627649067328,0.716656109537982,0.610166065013613
"Week","3-2",0,-2.2790684931507,-3.49807437283265,-1.06006261346874,3.88925346623825e-05
