"term","contrast","null.value","estimate","conf.low","conf.high","adj.p.value"
"Device","ID2-ID1",0,30.1052631578947,-3.12655252316788,63.3370788389574,0.0896738604847174
"Device","ID3-ID1",0,9.47368421052631,-23.3401045698571,42.2874729909097,0.872587880663685
"Device","ID4-ID1",0,9.47368421052632,-23.3401045698571,42.2874729909097,0.872587880663685
"Device","ID3-ID2",0,-20.6315789473684,-53.4453677277519,12.182209833015,0.356065436370856
"Device","ID4-ID2",0,-20.6315789473684,-53.4453677277518,12.182209833015,0.356065436370856
"Device","ID4-ID3",0,7.105427357601e-15,-32.3903673147915,32.3903673147915,1
