"DateTime","Day","Week","Device","Ambient","AIRTEMP","WINDSPEED","Rain","RAD","GROUNDTEMP","RH","AIRP","Count"
"2023/09/02 12:30:00","11","2","FAIRD3","Meadow",26.7666666666667,2.88666666666667,0,753.05,24.9666666666667,60.15,973,1
"2023/09/02 12:45:00","11","2","FAIRD1","Maize",26.3666666666667,3.81,0,763.175,25.8,58.875,973,1
"2023/09/02 12:45:00","11","2","FAIRD4","Meadow",26.3666666666667,3.81,0,763.175,25.8,58.875,973,1
"2023/09/02 13:00:00","11","2","FAIRD1","Maize",27.0666666666667,3.02,0,773.3,25.3,57.6,973,1
"2023/09/02 13:00:00","11","2","FAIRD3","Meadow",27.0666666666667,3.02,0,773.3,25.3,57.6,973,1
"2023/09/02 13:15:00","11","2","FAIRD4","Meadow",27.6,4.35,0,723.925,25.3,57.4,973,1
"2023/09/02 13:30:00","11","2","FAIRD3","Meadow",28.0333333333333,3.8,0,674.55,25.6333333333333,57.2,973,1
"2023/09/02 13:30:00","11","2","FAIRD4","Meadow",28.0333333333333,3.8,0,674.55,25.6333333333333,57.2,973,1
"2023/09/02 13:45:00","11","2","FAIRD1","Maize",27.2666666666667,5.24333333333333,0,625.175,24.6333333333333,57,973,1
"2023/09/02 14:15:00","11","2","FAIRD1","Maize",27.3,3.33333333333333,0,585.9,23.1333333333333,56.525,972.666666666667,1
"2023/09/02 14:15:00","11","2","FAIRD4","Meadow",27.3,3.33333333333333,0,585.9,23.1333333333333,56.525,972.666666666667,3
"2023/09/02 14:30:00","11","2","FAIRD4","Meadow",30,2.62,0,596,23.9666666666667,56.25,972,1
"2023/09/02 14:45:00","11","2","FAIRD2","Maize",26.3,5.82333333333333,0,606.1,24.3,55.975,973,1
"2023/09/02 15:15:00","11","2","FAIRD1","Maize",29.75,1.76,0,548.975,24.3,56.3,973,1
"2023/09/02 15:30:00","11","2","FAIRD1","Maize",29.1,2.46333333333333,0,481.75,23.9666666666667,56.9,973,1
"2023/09/02 15:30:00","11","2","FAIRD2","Maize",29.1,2.46333333333333,0,481.75,23.9666666666667,56.9,973,2
"2023/09/02 15:45:00","11","2","FAIRD1","Maize",26.9,8.59333333333333,0,414.525,23.1333333333333,57.5,973,1
"2023/09/02 15:45:00","11","2","FAIRD3","Meadow",26.9,8.59333333333333,0,414.525,23.1333333333333,57.5,973,1
"2023/09/02 16:00:00","11","2","FAIRD4","Meadow",27.5,3.65333333333333,0,347.3,22.4666666666667,58.1,973,1
"2023/09/02 17:45:00","11","2","FAIRD1","Maize",27.4333333333333,3.20333333333333,0,193.4,21.5666666666667,61.075,973,2
"2023/09/02 17:45:00","11","2","FAIRD4","Meadow",27.4333333333333,3.20333333333333,0,193.4,21.5666666666667,61.075,973,1
"2023/09/02 18:00:00","11","2","FAIRD1","Maize",26.6,2.86,0,154.8,21.4,61.8,973,1
"2023/09/03 07:00:00","12","2","FAIRD2","Maize",12.7,0.15,0,51,14.5,100,977,1
"2023/09/03 07:45:00","12","2","FAIRD4","Meadow",13.6,0.2,0,123.225,16,100,977,1
"2023/09/03 08:30:00","12","2","FAIRD1","Maize",16,0.2,0,232,16.5,96.7,977.666666666667,1
"2023/09/03 09:15:00","12","2","FAIRD3","Meadow",18.8,1.5,0,351.775,17.7666666666667,88.175,978,1
"2023/09/03 10:00:00","12","2","FAIRD1","Maize",21.5333333333333,1.56333333333333,0,457,19.4,72.5,978,1
"2023/09/03 10:45:00","12","2","FAIRD1","Maize",25.0666666666667,3.15666666666667,0,487.225,20.9,68.45,978.333333333333,1
"2023/09/03 12:00:00","12","2","FAIRD3","Meadow",23.4,4.35,0,520.3,21.85,63.8,978,1
"2023/09/03 12:15:00","12","2","FAIRD4","Meadow",25.1666666666667,2.61333333333333,0,534.6,22,63.475,978,1
"2023/09/03 12:30:00","12","2","FAIRD3","Meadow",25.0666666666667,4.06,0,548.9,22.1666666666667,63.15,978.666666666667,1
"2023/09/03 12:30:00","12","2","FAIRD4","Meadow",25.0666666666667,4.06,0,548.9,22.1666666666667,63.15,978.666666666667,1
"2023/09/03 13:15:00","12","2","FAIRD3","Meadow",25.2666666666667,5.18666666666667,0,564.75,22.6333333333333,61.75,978.666666666667,1
"2023/09/03 13:30:00","12","2","FAIRD3","Meadow",25.8,3.51333333333333,0,552,22.2,61,979,1
"2023/09/03 13:30:00","12","2","FAIRD4","Meadow",25.8,3.51333333333333,0,552,22.2,61,979,3
"2023/09/03 14:00:00","12","2","FAIRD3","Meadow",26.4,4.47,0,526.5,23.05,59.5,978.5,1
"2023/09/03 14:30:00","12","2","FAIRD2","Maize",26.0666666666667,6.92333333333333,0,516.5,22.9666666666667,57.15,978,1
"2023/09/03 14:45:00","12","2","FAIRD4","Meadow",25.8333333333333,6.45333333333333,0,511.5,22.8,55.975,978,1
"2023/09/03 15:00:00","12","2","FAIRD3","Meadow",25.4,4.56333333333333,0,506.5,22.6333333333333,54.8,978,2
"2023/09/03 15:30:00","12","2","FAIRD2","Maize",25.5,4.22333333333333,0,473.75,22.4666666666667,54.75,978,1
"2023/09/03 15:45:00","12","2","FAIRD4","Meadow",24.9333333333333,5.12666666666667,0,457.375,22.1666666666667,54.725,978,1
"2023/09/03 16:00:00","12","2","FAIRD4","Meadow",25.15,6.875,0,441,22.1,54.7,978,2
"2023/09/03 16:45:00","12","2","FAIRD1","Maize",25.0666666666667,6.095,0,313.5,22.1666666666667,55.45,978,1
"2023/09/03 17:30:00","12","2","FAIRD2","Maize",24.6,5.92333333333333,0,203.4,20.9,56.2,978,1
"2023/09/03 18:00:00","12","2","FAIRD3","Meadow",23.5666666666667,6.30333333333333,0,135.8,20.4,56.7,978,3
"2023/09/04 07:00:00","13","2","FAIRD4","Meadow",11.0333333333333,0.566666666666667,0,93.8,13.2333333333333,96.6,980,1
"2023/09/04 07:30:00","13","2","FAIRD3","Meadow",11.6,1.615,0,168.75,13.5,90.5,980,1
"2023/09/04 09:00:00","13","2","FAIRD3","Meadow",17.6666666666667,2.22,0,431,15.3333333333333,75.9,980,1
"2023/09/04 09:30:00","13","2","FAIRD3","Meadow",20.6,2.42666666666667,0,500.5,16.8333333333333,71.7,980,1
"2023/09/04 10:00:00","13","2","FAIRD3","Meadow",22.5333333333333,2.24,0,570,18.2333333333333,67.5,980,1
"2023/09/04 11:15:00","13","2","FAIRD4","Meadow",23.7333333333333,3.15666666666667,0,685.95,21.4,59.9,979.666666666667,2
"2023/09/04 12:30:00","13","2","FAIRD4","Meadow",26.4666666666667,2.83,0,728.55,24.3,54.5,979,1
"2023/09/04 13:00:00","13","2","FAIRD1","Maize",26.8,2.72666666666667,0,732.3,23.8,52.1,979,1
"2023/09/04 13:30:00","13","2","FAIRD4","Meadow",27.2333333333333,2.85333333333333,0,714,23.4666666666667,48.75,978,1
"2023/09/04 13:45:00","13","2","FAIRD1","Maize",27.4,2.85666666666667,0,704.85,23.1333333333333,47.075,978,1
"2023/09/04 14:45:00","13","2","FAIRD4","Meadow",28,3.115,0,635.175,23.3,43.225,977,1
"2023/09/04 15:00:00","13","2","FAIRD4","Meadow",28.6,2.99333333333333,0,615,23.6333333333333,42.5,977,1
"2023/09/04 15:30:00","13","2","FAIRD1","Maize",29.6333333333333,2.05,0,552.65,23.3,43.05,977,1
"2023/09/04 16:45:00","13","2","FAIRD4","Meadow",29.0333333333333,3.12,0,375.175,22.3,44.425,976,1
"2023/09/04 17:00:00","13","2","FAIRD4","Meadow",29.65,2.52,0,336.8,22.1,44.7,976,1
"2023/09/04 17:15:00","13","2","FAIRD2","Maize",28.7333333333333,2.73,0,295.775,21.7333333333333,44.975,976,1
"2023/09/04 17:15:00","13","2","FAIRD3","Meadow",28.7333333333333,2.73,0,295.775,21.7333333333333,44.975,976,2
"2023/09/04 17:45:00","13","2","FAIRD1","Maize",28.4,2.49333333333333,0,213.725,21.0666666666667,45.525,976,1
"2023/09/05 08:30:00","14","2","FAIRD3","Meadow",15.8666666666667,2.39333333333333,0,344.5,14.8333333333333,68.1,975,1
"2023/09/05 09:45:00","14","2","FAIRD2","Maize",22.4666666666667,3.34333333333333,0,536.45,17.9333333333333,60.15,975,1
"2023/09/05 11:00:00","14","2","FAIRD4","Meadow",24.4666666666667,4.00666666666667,0,678.5,21.2333333333333,55.6,975,1
"2023/09/05 11:30:00","14","2","FAIRD4","Meadow",25.55,3.54,0,705.6,21.9,54.55,975,1
"2023/09/05 12:15:00","14","2","FAIRD4","Meadow",25.2,5.07666666666667,0,734.825,24.6333333333333,53.175,975,1
"2023/09/05 13:00:00","14","2","FAIRD4","Meadow",26.9666666666667,4.01,0,741.2,23.3,52.2,974,1
"2023/09/05 13:45:00","14","2","FAIRD3","Meadow",28.3,3.70666666666667,0,710.675,22.8,47.4,974,1
"2023/09/05 14:15:00","14","2","FAIRD2","Maize",27.7333333333333,3.68666666666667,0,678.75,23.1333333333333,45.025,973,1
"2023/09/05 14:45:00","14","2","FAIRD3","Meadow",28.4,3.485,0,635.25,23.1333333333333,43.475,973,1
"2023/09/05 15:15:00","14","2","FAIRD3","Meadow",29,3.49,0,579.45,22.8,42.225,973,1
"2023/09/06 09:30:00","15","3","FAIRD3","Meadow",22.6666666666667,1.16,0,489.65,14.8333333333333,61.3,974,1
"2023/09/06 09:45:00","15","3","FAIRD4","Meadow",22.7,2.20333333333333,0,526.825,16.3333333333333,59.65,974,1
"2023/09/06 10:00:00","15","3","FAIRD3","Meadow",24.2333333333333,1.70666666666667,0,564,17.1666666666667,58,974,2
"2023/09/06 10:45:00","15","3","FAIRD3","Meadow",26.2666666666667,1.835,0,644.625,19.0666666666667,53.575,974,1
"2023/09/06 10:45:00","15","3","FAIRD4","Meadow",26.2666666666667,1.835,0,644.625,19.0666666666667,53.575,974,1
"2023/09/06 11:30:00","15","3","FAIRD3","Meadow",27.4666666666667,2.2,0,699.9,20.7333333333333,49.4,974,1
"2023/09/06 12:00:00","15","3","FAIRD3","Meadow",27.6,2.5,0,728.3,21.4,46.7,974,1
"2023/09/06 12:00:00","15","3","FAIRD4","Meadow",27.6,2.5,0,728.3,21.4,46.7,974,1
"2023/09/06 12:15:00","15","3","FAIRD4","Meadow",27.3,4.55333333333333,0,729.975,21.9,45.725,974,1
"2023/09/06 15:30:00","15","3","FAIRD1","Maize",31.1333333333333,3.27,0,548.75,22.3,37.9,972,1
"2023/09/06 16:00:00","15","3","FAIRD3","Meadow",31.2333333333333,2.94,0,485.7,22.0333333333333,36.7,972,1
"2023/09/06 16:30:00","15","3","FAIRD1","Maize",31.85,2.37,0,406.6,21.9,37.05,972,1
"2023/09/06 18:00:00","15","3","FAIRD1","Maize",31.0333333333333,1.9,0,160.3,19.9,39.2,972,1
"2023/09/06 18:15:00","15","3","FAIRD1","Maize",31,1.00666666666667,0,126.1,19.4,44.075,971.666666666667,1
"2023/09/07 09:15:00","16","3","FAIRD4","Meadow",20.8,2.24,0,452.75,14.5,69.325,973,1
"2023/09/07 09:30:00","16","3","FAIRD4","Meadow",21.7,3.15,0,488.5,16,66.65,973,1
"2023/09/07 12:15:00","16","3","FAIRD3","Meadow",27.9333333333333,3.31333333333333,0,723.775,21.9,49.35,972,1
"2023/09/07 12:30:00","16","3","FAIRD4","Meadow",28.1333333333333,3.22,0,725.35,21.9,48.5,972,1
"2023/09/07 13:45:00","16","3","FAIRD3","Meadow",29.3333333333333,3.54,0,699.775,21.9,42.225,972,1
"2023/09/07 15:45:00","16","3","FAIRD3","Meadow",31.4333333333333,2.89,0,512.15,22.0333333333333,35.325,971,1
"2023/09/07 16:30:00","16","3","FAIRD4","Meadow",31.4,2.49333333333333,0,399.65,21.4,35.4,971,1
"2023/09/07 17:15:00","16","3","FAIRD3","Meadow",31.3,2.505,0,277.675,20.9,36.675,971,1
"2023/09/07 18:00:00","16","3","FAIRD4","Meadow",31.5,1.54666666666667,0,152.2,19.7333333333333,39.3,971,1
"2023/09/08 07:15:00","17","3","FAIRD3","Meadow",10.65,0.82,0,134.25,10.85,96.85,972,1
"2023/09/08 09:15:00","17","3","FAIRD1","Maize",20.6,1.3,0,438.225,14.25,62.75,972,1
"2023/09/08 10:00:00","17","3","FAIRD4","Meadow",23.9,2.7,0,556.5,17,57.5,972,1
"2023/09/08 10:45:00","17","3","FAIRD4","Meadow",25.45,3.08,0,635.4,18.9,54.2,972,1
"2023/09/08 12:15:00","17","3","FAIRD3","Meadow",27.6666666666667,3.59333333333333,0,718.575,21.5666666666667,47.75,971.333333333333,1
"2023/09/08 14:00:00","17","3","FAIRD3","Meadow",29.95,3.805,0,681,22.1,43,971,1
"2023/09/08 18:15:00","17","3","FAIRD3","Meadow",31.55,0.795,0,114.85,19.9,48.075,970,1
"2023/09/09 08:00:00","18","3","FAIRD3","Meadow",11.2,0.343333333333333,0,217.7,11.9333333333333,94,971,1
"2023/09/09 10:15:00","18","3","FAIRD3","Meadow",26.8333333333333,1.19333333333333,0,557.2,17.7666666666667,57.35,971,1
"2023/09/09 10:30:00","18","3","FAIRD4","Meadow",26.8666666666667,1.94333333333333,0,582.4,18.5666666666667,56.7,971,1
"2023/09/09 10:45:00","18","3","FAIRD1","Maize",27.6,1.985,0,607.6,19.15,56.05,971,2
"2023/09/09 11:15:00","18","3","FAIRD3","Meadow",27.9333333333333,2.45,0,645.4,20.2333333333333,55.325,971,1
"2023/09/09 13:15:00","18","3","FAIRD4","Meadow",32.4333333333333,1.29666666666667,0,680.225,22.4666666666667,52.1,970,2
"2023/09/09 16:00:00","18","3","FAIRD4","Meadow",30.7,3.98666666666667,0,437.5,22.3,46,970,1
"2023/09/09 16:45:00","18","3","FAIRD3","Meadow",32.5666666666667,2.03666666666667,0,321.4,22.0333333333333,45.625,969,1
"2023/09/09 18:15:00","18","3","FAIRD3","Meadow",31.1,0.59,0,88.95,20.5666666666667,58.15,969,1
"2023/09/10 09:30:00","19","3","FAIRD3","Meadow",25.25,0.285,0,427.65,17.25,69.6,971,1
"2023/09/10 09:45:00","19","3","FAIRD3","Meadow",26.1666666666667,0.553333333333333,0,471.075,17.5,67.15,971,1
"2023/09/10 10:00:00","19","3","FAIRD1","Maize",25.7333333333333,1.86333333333333,0,514.5,18.5666666666667,64.7,971.666666666667,1
"2023/09/10 11:00:00","19","3","FAIRD4","Meadow",25.6666666666667,1.42,0,549.8,19.9,58.5,971.666666666667,1
"2023/09/10 11:30:00","19","3","FAIRD1","Maize",28.9,2.28,0,600.75,21.15,56.5,971,2
"2023/09/10 11:30:00","19","3","FAIRD3","Meadow",28.9,2.28,0,600.75,21.15,56.5,971,1
"2023/09/10 11:45:00","19","3","FAIRD4","Meadow",29.9,1.76,0,626.225,21.5666666666667,55.5,971,1
"2023/09/10 12:00:00","19","3","FAIRD3","Meadow",30.6333333333333,1.97666666666667,0,651.7,22.0333333333333,54.5,971,1
"2023/09/10 12:15:00","19","3","FAIRD3","Meadow",30.9,1.86666666666667,0,658.775,22.6333333333333,54.6,971,1
"2023/09/10 13:00:00","19","3","FAIRD3","Meadow",33.3666666666667,1.49,0,680,22.8,54.9,971,1
"2023/09/10 13:30:00","19","3","FAIRD4","Meadow",31.75,3.315,0,660.4,23.05,53.1,970.5,1
"2023/09/10 14:00:00","19","3","FAIRD3","Meadow",30.7,3.49666666666667,0,640.8,23.3,51.3,970,1
"2023/09/10 14:30:00","19","3","FAIRD3","Meadow",31.5333333333333,2.99333333333333,0,509.65,23.1333333333333,51.8,970,1
"2023/09/10 15:00:00","19","3","FAIRD3","Meadow",27.9,1.3,0,378.5,17.4,52.3,968.88,1
"2023/09/10 17:00:00","19","3","FAIRD2","Maize",26.7,0.7,0,162.5,17.7,56.2,968.51,1
"2023/09/10 17:15:00","19","3","FAIRD4","Meadow",26.45,0.625,0,151,17.725,58.125,968.23,1
"2023/09/10 17:30:00","19","3","FAIRD1","Maize",26.2,0.55,0,139.5,17.75,60.05,968.23,1
"2023/09/10 17:30:00","19","3","FAIRD2","Maize",26.2,0.55,0,139.5,17.75,60.05,968.23,1
"2023/09/10 17:30:00","19","3","FAIRD4","Meadow",26.2,0.55,0,139.5,17.75,60.05,968.23,1
"2023/09/10 17:45:00","19","3","FAIRD1","Maize",25.95,0.475,0,128,17.775,61.975,968.1,2
"2023/09/10 17:45:00","19","3","FAIRD4","Meadow",25.95,0.475,0,128,17.775,61.975,968.1,1
"2023/09/11 08:30:00","20","3","FAIRD1","Maize",19.55,0.85,0,279.25,17.6,88.7,959.9,1
"2023/09/11 09:00:00","20","3","FAIRD2","Maize",21.2,1.3,0,348.2,17.6,78.9,959.9,1
"2023/09/11 09:30:00","20","3","FAIRD1","Maize",22.4,1.45,0,428.95,17.55,74.65,933.63,1
"2023/09/11 09:45:00","20","3","FAIRD1","Maize",23,1.525,0,469.325,17.525,72.525,939.09,1
"2023/09/11 10:00:00","20","3","FAIRD1","Maize",23.6,1.6,0,509.7,17.5,70.4,939.09,1
"2023/09/11 10:15:00","20","3","FAIRD1","Maize",24.125,1.55,0,536.15,17.5,68.125,953.15,1
"2023/09/11 10:15:00","20","3","FAIRD3","Meadow",24.125,1.55,0,536.15,17.5,68.125,953.15,1
"2023/09/11 10:30:00","20","3","FAIRD3","Meadow",24.65,1.5,0,562.6,17.5,65.85,953.15,1
"2023/09/11 11:00:00","20","3","FAIRD4","Meadow",25.7,1.4,0,615.5,17.5,61.3,955.88,1
"2023/09/11 12:00:00","20","3","FAIRD3","Meadow",26.9,2,0,671.8,17.5,55.4,960.64,1
"2023/09/11 18:15:00","20","3","FAIRD3","Meadow",25.3,1.025,0,106.95,18.25,45.375,964.9,1
"2023/09/11 18:15:00","20","3","FAIRD4","Meadow",25.3,1.025,0,106.95,18.25,45.375,964.9,1
"2023/09/12 07:30:00","21","3","FAIRD2","Maize",15.2,0.35,0,136.55,17.65,94.2,957.08,1
"2023/09/12 08:30:00","21","3","FAIRD2","Maize",19.5,0.75,0,293.55,17.55,79.45,957.08,1
"2023/09/12 09:15:00","21","3","FAIRD3","Meadow",22.075,0.975,0,405.275,17.475,68.25,935.22,1
"2023/09/12 09:30:00","21","3","FAIRD3","Meadow",22.65,1.05,0,438.25,17.45,66.3,935.22,1
"2023/09/12 09:30:00","21","3","FAIRD4","Meadow",22.65,1.05,0,438.25,17.45,66.3,935.22,1
"2023/09/12 09:45:00","21","3","FAIRD1","Maize",23.225,1.125,0,471.225,17.425,64.35,939.61,1
"2023/09/12 10:15:00","21","3","FAIRD4","Meadow",24.35,1.225,0,527.775,17.4,60.8,955.38,1
"2023/09/12 11:45:00","21","3","FAIRD4","Meadow",27.275,1.45,0,623.1,17.4,51.8,959.26,1
"2023/09/12 12:30:00","21","3","FAIRD3","Meadow",28.05,1.6,0,609.65,17.45,49.4,963.43,1
"2023/09/12 12:30:00","21","3","FAIRD4","Meadow",28.05,1.6,0,609.65,17.45,49.4,963.43,1
"2023/09/12 12:45:00","21","3","FAIRD3","Meadow",28.225,1.65,0,598.825,17.475,48.9,963.43,1
"2023/09/12 13:45:00","21","3","FAIRD1","Maize",29.3,1.4,0,585.975,17.575,46.075,964.22,1
"2023/09/12 17:00:00","21","3","FAIRD3","Meadow",30.2,1.1,0,249.5,18,41.7,963.14,1
