"term","contrast","null.value","estimate","conf.low","conf.high","adj.p.value"
"Device","FAIRD2-FAIRD1",0,-0.125748104801182,-0.510573436770258,0.259077227167894,0.834636001939277
"Device","FAIRD3-FAIRD1",0,-0.533378352305621,-0.854700021281862,-0.21205668332938,0.000127781680645533
"Device","FAIRD4-FAIRD1",0,-0.259068493150687,-0.570570020282026,0.0524330339806511,0.141027021782597
"Device","FAIRD3-FAIRD2",0,-0.407630247504439,-0.766547344670251,-0.048713150338627,0.0186331013145176
"Device","FAIRD4-FAIRD2",0,-0.133320388349505,-0.483473310783992,0.216832534084982,0.760639311104016
"Device","FAIRD4-FAIRD3",0,0.274309859154934,-0.00455237908821671,0.553172097398084,0.0558019615127338
